NEED_2_TEST,ID,SENSOR_TYPE,D_STATE,D_TRIGGER,D_SLEEP_TIME_1,R_GW_SIREN_1,R_SYSTEM_STATE_1,R_EVENT,D_SLEEP_TIME_2,IS_KEYFOB,D_STATE_2,R_GW_SIREN_2,R_SYSTEM_STATE_2,R_EVENT_2,R_CLIP_FILE
N,323,SMK,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,250,N,DISARM_PIN_FAIL,NO_SOUND,STAY_ARM,NO_CHK,N
N,324,SMK,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,250,Y,AWAY_ARM,NO_SOUND,STAY_ARM,20006,N
N,325,SMK,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,250,Y,STAY_ARM,NO_SOUND,STAY_ARM,20008,N
N,326,SMK,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,250,Y,DISARM,NO_SOUND,DISARM,20002,N
N,327,SMK,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,250,NOTHING,NOTHING,NO_SOUND,STAY_ARM,NO_CHK,N
,328,SMK,STAY_ARM,SMOKER_TAMPER_ON,10,NO_SOUND,STAY_ARM,NO_CHK,10,N,AWAY_ARM,NO_SOUND,STAY_ARM,20006,N
,329,SMK,STAY_ARM,SMOKER_TAMPER_ON,10,NO_SOUND,STAY_ARM,NO_CHK,10,N,STAY_ARM,NO_SOUND,STAY_ARM,20008,N
,330,SMK,STAY_ARM,SMOKER_TAMPER_ON,10,NO_SOUND,STAY_ARM,NO_CHK,10,N,DISARM,NO_SOUND,DISARM,20002,N
,331,SMK,STAY_ARM,SMOKER_TAMPER_ON,10,NO_SOUND,STAY_ARM,NO_CHK,10,N,DISARM_PIN_FAIL,NO_SOUND,STAY_ARM,NO_CHK,N
,332,SMK,STAY_ARM,SMOKER_TAMPER_ON,10,NO_SOUND,STAY_ARM,NO_CHK,10,Y,AWAY_ARM,NO_SOUND,STAY_ARM,20006,N
,333,SMK,STAY_ARM,SMOKER_TAMPER_ON,10,NO_SOUND,STAY_ARM,NO_CHK,10,Y,STAY_ARM,NO_SOUND,STAY_ARM,20008,N
,334,SMK,STAY_ARM,SMOKER_TAMPER_ON,10,NO_SOUND,STAY_ARM,NO_CHK,10,Y,DISARM,NO_SOUND,DISARM,20002,N
,335,SMK,STAY_ARM,SMOKER_TAMPER_ON,10,NO_SOUND,STAY_ARM,NO_CHK,10,NOTHING,NOTHING,NO_SOUND,STAY_ARM,NO_CHK,N
,336,SMK,STAY_ARM,SMOKER_TAMPER_ON,60,NO_SOUND,STAY_ARM,NO_CHK,140,N,AWAY_ARM,NO_SOUND,STAY_ARM,20006,N
,337,SMK,STAY_ARM,SMOKER_TAMPER_ON,60,NO_SOUND,STAY_ARM,NO_CHK,140,N,STAY_ARM,NO_SOUND,STAY_ARM,20008,N
,338,SMK,STAY_ARM,SMOKER_TAMPER_ON,60,NO_SOUND,STAY_ARM,NO_CHK,140,N,DISARM,NO_SOUND,DISARM,20002,N
,339,SMK,STAY_ARM,SMOKER_TAMPER_ON,60,NO_SOUND,STAY_ARM,NO_CHK,140,N,DISARM_PIN_FAIL,NO_SOUND,STAY_ARM,NO_CHK,N
,340,SMK,STAY_ARM,SMOKER_TAMPER_ON,60,NO_SOUND,STAY_ARM,NO_CHK,140,Y,AWAY_ARM,NO_SOUND,STAY_ARM,20006,N
,341,SMK,STAY_ARM,SMOKER_TAMPER_ON,60,NO_SOUND,STAY_ARM,NO_CHK,140,Y,STAY_ARM,NO_SOUND,STAY_ARM,20008,N
,342,SMK,STAY_ARM,SMOKER_TAMPER_ON,60,NO_SOUND,STAY_ARM,NO_CHK,140,Y,DISARM,NO_SOUND,DISARM,20002,N
,343,SMK,STAY_ARM,SMOKER_TAMPER_ON,60,NO_SOUND,STAY_ARM,NO_CHK,140,NOTHING,NOTHING,NO_SOUND,STAY_ARM,NO_CHK,N
,344,SMK,STAY_ARM,SMOKER_TAMPER_ON,60,NO_SOUND,STAY_ARM,NO_CHK,250,N,AWAY_ARM,NO_SOUND,STAY_ARM,20006,N
,345,SMK,STAY_ARM,SMOKER_TAMPER_ON,60,NO_SOUND,STAY_ARM,NO_CHK,250,N,STAY_ARM,NO_SOUND,STAY_ARM,20008,N
,346,SMK,STAY_ARM,SMOKER_TAMPER_ON,60,NO_SOUND,STAY_ARM,NO_CHK,250,N,DISARM,NO_SOUND,DISARM,20002,N
,347,SMK,STAY_ARM,SMOKER_TAMPER_ON,60,NO_SOUND,STAY_ARM,NO_CHK,250,N,DISARM_PIN_FAIL,NO_SOUND,STAY_ARM,NO_CHK,N
,348,SMK,STAY_ARM,SMOKER_TAMPER_ON,60,NO_SOUND,STAY_ARM,NO_CHK,250,Y,AWAY_ARM,NO_SOUND,STAY_ARM,20006,N
,349,SMK,STAY_ARM,SMOKER_TAMPER_ON,60,NO_SOUND,STAY_ARM,NO_CHK,250,Y,STAY_ARM,NO_SOUND,STAY_ARM,20008,N
,350,SMK,STAY_ARM,SMOKER_TAMPER_ON,60,NO_SOUND,STAY_ARM,NO_CHK,250,Y,DISARM,NO_SOUND,DISARM,20002,N
,351,SMK,STAY_ARM,SMOKER_TAMPER_ON,60,NO_SOUND,STAY_ARM,NO_CHK,250,NOTHING,NOTHING,NO_SOUND,STAY_ARM,NO_CHK,N
,352,SMK,STAY_ARM,SMOKER_ON_10S,10,SOUND,ALARM,NO_CHK,10,N,AWAY_ARM,SOUND,ALARM,20006,N
,353,SMK,STAY_ARM,SMOKER_ON_10S,10,SOUND,ALARM,NO_CHK,10,N,STAY_ARM,SOUND,ALARM,20008,N
,354,SMK,STAY_ARM,SMOKER_ON_10S,10,SOUND,ALARM,NO_CHK,10,N,DISARM,NO_SOUND,DISARM,20002,N
,355,SMK,STAY_ARM,SMOKER_ON_10S,10,SOUND,ALARM,NO_CHK,10,N,DISARM_PIN_FAIL,SOUND,ALARM,NO_CHK,N
,356,SMK,STAY_ARM,SMOKER_ON_10S,10,SOUND,ALARM,NO_CHK,10,Y,AWAY_ARM,SOUND,ALARM,20006,N
,357,SMK,STAY_ARM,SMOKER_ON_10S,10,SOUND,ALARM,NO_CHK,10,Y,STAY_ARM,SOUND,ALARM,20008,N
,358,SMK,STAY_ARM,SMOKER_ON_10S,10,SOUND,ALARM,NO_CHK,10,Y,DISARM,NO_SOUND,DISARM,20002,N
,359,SMK,STAY_ARM,SMOKER_ON_10S,10,SOUND,ALARM,NO_CHK,10,NOTHING,NOTHING,SOUND,ALARM,NO_CHK,N
,360,SMK,STAY_ARM,SMOKER_ON_10S,60,SOUND,ALARM,NO_CHK,140,N,AWAY_ARM,SOUND,ALARM,20006,N
,361,SMK,STAY_ARM,SMOKER_ON_10S,60,SOUND,ALARM,NO_CHK,140,N,STAY_ARM,SOUND,ALARM,20008,N
,362,SMK,STAY_ARM,SMOKER_ON_10S,60,SOUND,ALARM,NO_CHK,140,N,DISARM,NO_SOUND,DISARM,20002,N
,363,SMK,STAY_ARM,SMOKER_ON_10S,60,SOUND,ALARM,NO_CHK,140,N,DISARM_PIN_FAIL,SOUND,ALARM,NO_CHK,N
,364,SMK,STAY_ARM,SMOKER_ON_10S,60,SOUND,ALARM,NO_CHK,140,Y,AWAY_ARM,SOUND,ALARM,20006,N
,365,SMK,STAY_ARM,SMOKER_ON_10S,60,SOUND,ALARM,NO_CHK,140,Y,STAY_ARM,SOUND,ALARM,20008,N
,366,SMK,STAY_ARM,SMOKER_ON_10S,60,SOUND,ALARM,NO_CHK,140,Y,DISARM,NO_SOUND,DISARM,20002,N
,367,SMK,STAY_ARM,SMOKER_ON_10S,60,SOUND,ALARM,NO_CHK,140,NOTHING,NOTHING,NO_SOUND,ALARM,NO_CHK,N
,368,SMK,STAY_ARM,SMOKER_ON_10S,60,SOUND,ALARM,NO_CHK,250,N,AWAY_ARM,NO_SOUND,ALARM,20006,N
,369,SMK,STAY_ARM,SMOKER_ON_10S,60,SOUND,ALARM,NO_CHK,250,N,STAY_ARM,NO_SOUND,ALARM,20008,N
,370,SMK,STAY_ARM,SMOKER_ON_10S,60,SOUND,ALARM,NO_CHK,250,N,DISARM,NO_SOUND,DISARM,20002,N
,371,SMK,STAY_ARM,SMOKER_ON_10S,60,SOUND,ALARM,NO_CHK,250,N,DISARM_PIN_FAIL,NO_SOUND,ALARM,NO_CHK,N
,372,SMK,STAY_ARM,SMOKER_ON_10S,60,SOUND,ALARM,NO_CHK,250,Y,AWAY_ARM,NO_SOUND,ALARM,20006,N
,373,SMK,STAY_ARM,SMOKER_ON_10S,60,SOUND,ALARM,NO_CHK,250,Y,STAY_ARM,NO_SOUND,ALARM,20008,N
,374,SMK,STAY_ARM,SMOKER_ON_10S,60,SOUND,ALARM,NO_CHK,250,Y,DISARM,NO_SOUND,DISARM,20002,N
,375,SMK,STAY_ARM,SMOKER_ON_10S,60,SOUND,ALARM,NO_CHK,250,NOTHING,NOTHING,NO_SOUND,ALARM,NO_CHK,N
