NEED_2_TEST,ID,SENSOR_TYPE,D_STATE,D_TRIGGER,D_SLEEP_TIME_1,R_GW_SIREN_1,R_SYSTEM_STATE_1,R_EVENT,D_SLEEP_TIME_2,IS_KEYFOB,D_STATE_2,R_GW_SIREN_2,R_SYSTEM_STATE_2,R_EVENT_2,R_CLIP_FILE
N,321,WTD,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,250,N,STAY_ARM,NO_SOUND,STAY_ARM,20008,N
N,322,WTD,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,250,N,DISARM,NO_SOUND,DISARM,20002,N
N,323,WTD,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,250,N,DISARM_PIN_FAIL,NO_SOUND,STAY_ARM,NO_CHK,N
N,324,WTD,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,250,Y,AWAY_ARM,NO_SOUND,STAY_ARM,20006,N
N,325,WTD,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,250,Y,STAY_ARM,NO_SOUND,STAY_ARM,20008,N
N,326,WTD,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,250,Y,DISARM,NO_SOUND,DISARM,20002,N
N,327,WTD,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,250,NOTHING,NOTHING,NO_SOUND,STAY_ARM,NO_CHK,N
,328,WTD,STAY_ARM,WATER_ON_10S,10,NO_SOUND,STAY_ARM,NO_CHK,10,N,AWAY_ARM,NO_SOUND,STAY_ARM,20006,N
,329,WTD,STAY_ARM,WATER_ON_10S,10,NO_SOUND,STAY_ARM,NO_CHK,10,N,STAY_ARM,NO_SOUND,STAY_ARM,20008,N
,330,WTD,STAY_ARM,WATER_ON_10S,10,NO_SOUND,STAY_ARM,NO_CHK,10,N,DISARM,NO_SOUND,DISARM,20002,N
,331,WTD,STAY_ARM,WATER_ON_10S,10,NO_SOUND,STAY_ARM,NO_CHK,10,N,DISARM_PIN_FAIL,NO_SOUND,STAY_ARM,NO_CHK,N
,332,WTD,STAY_ARM,WATER_ON_10S,10,NO_SOUND,STAY_ARM,NO_CHK,10,Y,AWAY_ARM,NO_SOUND,STAY_ARM,20006,N
,333,WTD,STAY_ARM,WATER_ON_10S,10,NO_SOUND,STAY_ARM,NO_CHK,10,Y,STAY_ARM,NO_SOUND,STAY_ARM,20008,N
,334,WTD,STAY_ARM,WATER_ON_10S,10,NO_SOUND,STAY_ARM,NO_CHK,10,Y,DISARM,NO_SOUND,DISARM,20002,N
,335,WTD,STAY_ARM,WATER_ON_10S,10,NO_SOUND,STAY_ARM,NO_CHK,10,NOTHING,NOTHING,NO_SOUND,STAY_ARM,NO_CHK,N
,336,WTD,STAY_ARM,WATER_ON_10S,60,NO_SOUND,STAY_ARM,NO_CHK,140,N,AWAY_ARM,NO_SOUND,STAY_ARM,20006,N
,337,WTD,STAY_ARM,WATER_ON_10S,60,NO_SOUND,STAY_ARM,NO_CHK,140,N,STAY_ARM,NO_SOUND,STAY_ARM,20008,N
,338,WTD,STAY_ARM,WATER_ON_10S,60,NO_SOUND,STAY_ARM,NO_CHK,140,N,DISARM,NO_SOUND,DISARM,20002,N
,339,WTD,STAY_ARM,WATER_ON_10S,60,NO_SOUND,STAY_ARM,NO_CHK,140,N,DISARM_PIN_FAIL,NO_SOUND,STAY_ARM,NO_CHK,N
,340,WTD,STAY_ARM,WATER_ON_10S,60,NO_SOUND,STAY_ARM,NO_CHK,140,Y,AWAY_ARM,NO_SOUND,STAY_ARM,20006,N
,341,WTD,STAY_ARM,WATER_ON_10S,60,NO_SOUND,STAY_ARM,NO_CHK,140,Y,STAY_ARM,NO_SOUND,STAY_ARM,20008,N
,342,WTD,STAY_ARM,WATER_ON_10S,60,NO_SOUND,STAY_ARM,NO_CHK,140,Y,DISARM,NO_SOUND,DISARM,20002,N
,343,WTD,STAY_ARM,WATER_ON_10S,60,NO_SOUND,STAY_ARM,NO_CHK,140,NOTHING,NOTHING,NO_SOUND,STAY_ARM,NO_CHK,N
,344,WTD,STAY_ARM,WATER_ON_10S,60,NO_SOUND,STAY_ARM,NO_CHK,250,N,AWAY_ARM,NO_SOUND,STAY_ARM,20006,N
,345,WTD,STAY_ARM,WATER_ON_10S,60,NO_SOUND,STAY_ARM,NO_CHK,250,N,STAY_ARM,NO_SOUND,STAY_ARM,20008,N
,346,WTD,STAY_ARM,WATER_ON_10S,60,NO_SOUND,STAY_ARM,NO_CHK,250,N,DISARM,NO_SOUND,DISARM,20002,N
,347,WTD,STAY_ARM,WATER_ON_10S,60,NO_SOUND,STAY_ARM,NO_CHK,250,N,DISARM_PIN_FAIL,NO_SOUND,STAY_ARM,NO_CHK,N
,348,WTD,STAY_ARM,WATER_ON_10S,60,NO_SOUND,STAY_ARM,NO_CHK,250,Y,AWAY_ARM,NO_SOUND,STAY_ARM,20006,N
,349,WTD,STAY_ARM,WATER_ON_10S,60,NO_SOUND,STAY_ARM,NO_CHK,250,Y,STAY_ARM,NO_SOUND,STAY_ARM,20008,N
,350,WTD,STAY_ARM,WATER_ON_10S,60,NO_SOUND,STAY_ARM,NO_CHK,250,Y,DISARM,NO_SOUND,DISARM,20002,N
,351,WTD,STAY_ARM,WATER_ON_10S,60,NO_SOUND,STAY_ARM,NO_CHK,250,NOTHING,NOTHING,NO_SOUND,STAY_ARM,NO_CHK,N
,352,WTD,STAY_ARM,WATER_ON_OVER_30S,10,SOUND,ALARM,NO_CHK,10,N,AWAY_ARM,SOUND,ALARM,20006,N
,353,WTD,STAY_ARM,WATER_ON_OVER_30S,10,SOUND,ALARM,NO_CHK,10,N,STAY_ARM,SOUND,ALARM,20008,N
,354,WTD,STAY_ARM,WATER_ON_OVER_30S,10,SOUND,ALARM,NO_CHK,10,N,DISARM,NO_SOUND,DISARM,20002,N
,355,WTD,STAY_ARM,WATER_ON_OVER_30S,10,SOUND,ALARM,NO_CHK,10,N,DISARM_PIN_FAIL,SOUND,ALARM,NO_CHK,N
,356,WTD,STAY_ARM,WATER_ON_OVER_30S,10,SOUND,ALARM,NO_CHK,10,Y,AWAY_ARM,SOUND,ALARM,20006,N
,357,WTD,STAY_ARM,WATER_ON_OVER_30S,10,SOUND,ALARM,NO_CHK,10,Y,STAY_ARM,SOUND,ALARM,20008,N
,358,WTD,STAY_ARM,WATER_ON_OVER_30S,10,SOUND,ALARM,NO_CHK,10,Y,DISARM,NO_SOUND,DISARM,20002,N
,359,WTD,STAY_ARM,WATER_ON_OVER_30S,10,SOUND,ALARM,NO_CHK,10,NOTHING,NOTHING,SOUND,ALARM,NO_CHK,N
,360,WTD,STAY_ARM,WATER_ON_OVER_30S,60,SOUND,ALARM,NO_CHK,140,N,AWAY_ARM,SOUND,ALARM,20006,N
,361,WTD,STAY_ARM,WATER_ON_OVER_30S,60,SOUND,ALARM,NO_CHK,140,N,STAY_ARM,SOUND,ALARM,20008,N
,362,WTD,STAY_ARM,WATER_ON_OVER_30S,60,SOUND,ALARM,NO_CHK,140,N,DISARM,NO_SOUND,DISARM,20002,N
,363,WTD,STAY_ARM,WATER_ON_OVER_30S,60,SOUND,ALARM,NO_CHK,140,N,DISARM_PIN_FAIL,SOUND,ALARM,NO_CHK,N
,364,WTD,STAY_ARM,WATER_ON_OVER_30S,60,SOUND,ALARM,NO_CHK,140,Y,AWAY_ARM,SOUND,ALARM,20006,N
,365,WTD,STAY_ARM,WATER_ON_OVER_30S,60,SOUND,ALARM,NO_CHK,140,Y,STAY_ARM,SOUND,ALARM,20008,N
,366,WTD,STAY_ARM,WATER_ON_OVER_30S,60,SOUND,ALARM,NO_CHK,140,Y,DISARM,NO_SOUND,DISARM,20002,N
,367,WTD,STAY_ARM,WATER_ON_OVER_30S,60,SOUND,ALARM,NO_CHK,140,NOTHING,NOTHING,SOUND,ALARM,NO_CHK,N
,368,WTD,STAY_ARM,WATER_ON_OVER_30S,60,SOUND,ALARM,NO_CHK,250,N,AWAY_ARM,NO_SOUND,ALARM,20006,N
,369,WTD,STAY_ARM,WATER_ON_OVER_30S,60,SOUND,ALARM,NO_CHK,250,N,STAY_ARM,NO_SOUND,ALARM,20008,N
,370,WTD,STAY_ARM,WATER_ON_OVER_30S,60,SOUND,ALARM,NO_CHK,250,N,DISARM,NO_SOUND,DISARM,20002,N
,371,WTD,STAY_ARM,WATER_ON_OVER_30S,60,SOUND,ALARM,NO_CHK,250,N,DISARM_PIN_FAIL,NO_SOUND,ALARM,NO_CHK,N
,372,WTD,STAY_ARM,WATER_ON_OVER_30S,60,SOUND,ALARM,NO_CHK,250,Y,AWAY_ARM,NO_SOUND,ALARM,20006,N
,373,WTD,STAY_ARM,WATER_ON_OVER_30S,60,SOUND,ALARM,NO_CHK,250,Y,STAY_ARM,NO_SOUND,ALARM,20008,N
,374,WTD,STAY_ARM,WATER_ON_OVER_30S,60,SOUND,ALARM,NO_CHK,250,Y,DISARM,NO_SOUND,DISARM,20002,N
,375,WTD,STAY_ARM,WATER_ON_OVER_30S,60,SOUND,ALARM,NO_CHK,250,NOTHING,NOTHING,NO_SOUND,ALARM,NO_CHK,N
